Record ID,URL,Status
8544,https://sashachapin.substack.com/p/befriending-the-void,Success
8551,https://sashachapin.substack.com/p/notes-on-not-liking-japan-as-much,Success
8562,https://sashachapin.substack.com/p/my-writing-course-is-out-today,Success
8533,https://sashachapin.substack.com/p/process-notes-are-people-not-trying,Success
8569,https://sashachapin.substack.com/p/books-are-subjectivity-merging-devices,Success
8566,https://sashachapin.substack.com/p/the-science-behind-the-worlds-most,Success
8573,https://sashachapin.substack.com/p/the-value-of-surrender,Success
8564,https://sashachapin.substack.com/p/in-praise-of-blowing-up-your-life,Success
8542,https://sashachapin.substack.com/p/what-i-wish-someone-had-told-me-about,Success
8568,https://sashachapin.substack.com/p/i-asked-the-i-ching-what-i-should,Success
8585,https://sashachapin.substack.com/p/posting-a-little-too-much,Success
8537,https://sashachapin.substack.com/p/life-update-march,Success
8580,https://sashachapin.substack.com/p/nyx-and-kali,Success
8571,https://sashachapin.substack.com/p/what-ive-been-up-to-lately,Success
8570,https://sashachapin.substack.com/p/getting-married-soon,Success
8572,https://sashachapin.substack.com/p/hey-why-arent-we-doing-more-research,Success
8574,https://sashachapin.substack.com/p/im-embarrassed-of-my-writing-frequently,Success
8567,https://sashachapin.substack.com/p/the-art-of-the-benign-pattern-interrupt,Success
8583,https://sashachapin.substack.com/p/how-to-take-a-compliment,Success
8596,https://sashachapin.substack.com/p/healthy-people-have-mystical-experiences,Success
8597,https://sashachapin.substack.com/p/a-quick-portrait-of-the-ironist,Success
8586,https://sashachapin.substack.com/p/a-block-of-tamarind-pulp,Success
8578,https://sashachapin.substack.com/p/buying-experiences-probably-doesnt,Success
8611,https://sashachapin.substack.com/p/this-post-not-sponsored-by-unbound,Success
8613,https://sashachapin.substack.com/p/some-painful-questions-we-ask-ourselves,Success
8591,https://sashachapin.substack.com/p/when-the-bulk-is-not-so-fun-anymore,Success
8576,https://sashachapin.substack.com/p/notes-on-a-torture-party,Success
8575,https://sashachapin.substack.com/p/can-gpt-4-replace-me-yet,Success
8587,https://sashachapin.substack.com/p/how-to-be-an-expert-fear-driven-person,Success
8581,https://sashachapin.substack.com/p/how-to-spot-cult-leader-personalities,Success
8589,https://sashachapin.substack.com/p/review-ck-one,Success
8610,https://sashachapin.substack.com/p/were-all-capable-of-missing-something,Success
8599,https://sashachapin.substack.com/p/cultivated-charm-and-its-limits,Success
8582,https://sashachapin.substack.com/p/reflections-on-aphantasia,Success
8595,https://sashachapin.substack.com/p/ai-and-writing-predictions,Success
8590,https://sashachapin.substack.com/p/things-you-learn-dating-cate-hall,Success
8602,https://sashachapin.substack.com/p/after-a-month-long-twitter-break,Success
8588,https://sashachapin.substack.com/p/why-dont-my-bay-area-friends-move,Success
8594,https://sashachapin.substack.com/p/how-to-encourage-others,Success
8579,https://sashachapin.substack.com/p/the-newsletter-changes-again,Success
8606,https://sashachapin.substack.com/p/notes-on-vexatious-systems,Success
8601,https://sashachapin.substack.com/p/comments-on-my-current-fragrance,Success
8584,https://sashachapin.substack.com/p/a-non-definitive-non-guide-to-non,Success
8593,https://sashachapin.substack.com/p/notes-on-julia,Success
8592,https://sashachapin.substack.com/p/one-year-of-okayness,Success
8605,https://sashachapin.substack.com/p/update-on-the-direction-of-the-newsletter,Success
8598,https://sashachapin.substack.com/p/how-i-wish-trauma-had-been-explained,Success
8609,https://sashachapin.substack.com/p/london-notes,Success
8607,https://sashachapin.substack.com/p/my-video-course-is-available-now,Success
8603,https://sashachapin.substack.com/p/pure-pleasure-isnt-what-you-want,Success
8608,https://sashachapin.substack.com/p/giving-you-the-gift-of-deafheaven,Success
8616,https://sashachapin.substack.com/p/posting-bad-things-is-healthy,Success
8577,https://sashachapin.substack.com/p/two-modes-of-being,Success
8617,https://sashachapin.substack.com/p/maybe-opportunism-is-an-underrated,Success
8604,https://sashachapin.substack.com/p/on-taking-a-little-twitter-break,Success
8619,https://sashachapin.substack.com/p/becoming-a-genius-of-loss,Success
8627,https://sashachapin.substack.com/p/when-safe-let-it-hurt,Success
8622,https://sashachapin.substack.com/p/general-prohibition-on-aliveness,Success
8620,https://sashachapin.substack.com/p/montreal-diary,Success
8624,https://sashachapin.substack.com/p/mexico-city-notes,Success
8614,https://sashachapin.substack.com/p/so-whats-a-happy-life-anyway,Success
8621,https://sashachapin.substack.com/p/review-meditation-from-cold-start,Success
8612,https://sashachapin.substack.com/p/montreal-again,Success
8618,https://sashachapin.substack.com/p/a-brief-feeling-of-apartness,Success
8626,https://sashachapin.substack.com/p/loyal-paid-subscriber-what-would,Success
8629,https://sashachapin.substack.com/p/lost-on-purpose,Success
8631,https://sashachapin.substack.com/p/divorce-brain,Success
8623,https://sashachapin.substack.com/p/making-normal-conversations-better,Success
8630,https://sashachapin.substack.com/p/when-my-existence-inverted-instantly,Success
8600,https://sashachapin.substack.com/p/enlightenment,Success
8615,https://sashachapin.substack.com/p/my-next-move,Success
8637,https://sashachapin.substack.com/p/my-recent-divorce-andor-dior-homme,Success
8642,https://sashachapin.substack.com/p/everything-everywhere-all-at-once,Success
8638,https://sashachapin.substack.com/p/disagreeableness-is-a-part-of-sincerity,Success
8636,https://sashachapin.substack.com/p/brief-note-on-the-nearness-of-ghosts,Success
8641,https://sashachapin.substack.com/p/a-brief-personal-introduction-to,Success
8648,https://sashachapin.substack.com/p/sorry-i-didnt-respond-to-your-email,Success
8654,https://sashachapin.substack.com/p/stater-bros,Success
8640,https://sashachapin.substack.com/p/america-ive-given-you-all-and-now,Success
8628,https://sashachapin.substack.com/p/discarding-my-mental-tension,Success
8661,https://sashachapin.substack.com/p/house-of-gucci-is-bad-in-instructive,Success
8660,https://sashachapin.substack.com/p/notes-against-note-taking-systems,Success
8632,https://sashachapin.substack.com/p/damaged-doomed-and-fleeting-things,Success
8625,https://sashachapin.substack.com/p/have-a-nice-mistake,Success
8635,https://sashachapin.substack.com/p/book-review-four-thousand-weeks,Success
8650,https://sashachapin.substack.com/p/the-sacred-practice-of-cringe-equanimity,Success
8643,https://sashachapin.substack.com/p/you-can-now-buy-my-video-course-until,Success
8647,https://sashachapin.substack.com/p/self-love-doesnt-require-you-to-become,Success
8653,https://sashachapin.substack.com/p/loving-awareness-as-anti-meme,Success
8634,https://sashachapin.substack.com/p/announcing-next-weeks-course-launch,Success
8645,https://sashachapin.substack.com/p/book-review-passionate-marriage,Success
8659,https://sashachapin.substack.com/p/a-few-dispatches-from-okayland,Success
8633,https://sashachapin.substack.com/p/you-can-buy-my-course-now-until-it,Success
8657,https://sashachapin.substack.com/p/the-strategy-of-anti-strategy,Success
8662,https://sashachapin.substack.com/p/always-crush-me,Success
8646,https://sashachapin.substack.com/p/brief-note-on-autistic-monotony,Success
8651,https://sashachapin.substack.com/p/cloudy-los-angeles-distant-atrocity,Success
8666,https://sashachapin.substack.com/p/novice-meditators-notes-late-december,Success
8663,https://sashachapin.substack.com/p/how-i-attained-persistent-self-love,Success
8658,https://sashachapin.substack.com/p/some-conclusions-about-the-high-desert,Success
8649,https://sashachapin.substack.com/p/being-too-old-is-a-beautiful-state,Success
8644,https://sashachapin.substack.com/p/how-satanic-is-dalle-2,Success
8655,https://sashachapin.substack.com/p/on-possessing-npr-physiognomy,Success
8676,https://sashachapin.substack.com/p/some-non-mainstream-tips-for-meeting,Success
8669,https://sashachapin.substack.com/p/stranded-on-the-space-mountains-of,Success
8639,https://sashachapin.substack.com/p/parties,Success
8680,https://sashachapin.substack.com/p/my-life-with-cube,Success
8667,https://sashachapin.substack.com/p/what-ill-do-in-2022,Success
8679,https://sashachapin.substack.com/p/a-strangely-powerful-question-that,Success
8652,https://sashachapin.substack.com/p/ask-sasha-feb-28,Success
8664,https://sashachapin.substack.com/p/announcing-my-new-coaching-program,Success
8674,https://sashachapin.substack.com/p/some-advice-gathered-from-people,Success
8665,https://sashachapin.substack.com/p/legally-blondes-elle-woods-is-my,Success
8670,https://sashachapin.substack.com/p/letter-from-landers-ca-2,Success
8656,https://sashachapin.substack.com/p/notes-against-las-vegas,Success
8671,https://sashachapin.substack.com/p/announcing-my-new-discord-channel,Success
8675,https://sashachapin.substack.com/p/lets-all-go-to-panera-bread,Success
8673,https://sashachapin.substack.com/p/letter-from-landers-ca-ufo-capital,Success
8677,https://sashachapin.substack.com/p/some-non-sociopathic-sales-ideas,Success
8678,https://sashachapin.substack.com/p/if-you-have-writers-block-maybe-you,Success
8685,https://sashachapin.substack.com/p/notes-on-three-weeks-in-peru,Success
8668,https://sashachapin.substack.com/p/2021-year-in-review,Success
8672,https://sashachapin.substack.com/p/i-object-to-the-concepts-of-introversion,Success
8684,https://sashachapin.substack.com/p/selected-art-writing-volume-1,Success
8682,https://sashachapin.substack.com/p/inner-warfare-or-its-ishita-aroras,Success
8694,https://sashachapin.substack.com/p/things-youre-allowed-to-do-epicurean,Success
8703,https://sashachapin.substack.com/p/the-forever-war-of-art,Success
8687,https://sashachapin.substack.com/p/thank-your-socks-idiot-kondo-pilled,Success
8681,https://sashachapin.substack.com/p/on-being-slightly-autistic,Success
8700,https://sashachapin.substack.com/p/the-biscuits-of-bezos,Success
8693,https://sashachapin.substack.com/p/animal-fries-and-sociopathy,Success
8697,https://sashachapin.substack.com/p/self-help-books-are-good-actually,Success
8688,https://sashachapin.substack.com/p/quantity-is-more-important-than-quality,Success
8690,https://sashachapin.substack.com/p/first-place-worst-place,Success
8712,https://sashachapin.substack.com/p/why-people-are-scared-of-marie-kondo,Success
8691,https://sashachapin.substack.com/p/strain-versus-effort-or-contra-jacob,Success
8705,https://sashachapin.substack.com/p/i-get-most-of-my-clients-from-shitposting,Success
8720,https://sashachapin.substack.com/p/dumb-ideas-are-powerful,Success
8701,https://sashachapin.substack.com/p/life-is-always-sliding-out-of-control,Success
8695,https://sashachapin.substack.com/p/living-through-cigarettes,Success
8722,https://sashachapin.substack.com/p/this-is-all-tim-ferriss-fault,Success
8696,https://sashachapin.substack.com/p/you-are-too-conservative,Success
8689,https://sashachapin.substack.com/p/having-a-good-life-involves-partially,Success
8708,https://sashachapin.substack.com/p/heal-america-run-dwayne-johnson-and,Success
8686,https://sashachapin.substack.com/p/nfts-icos-and-puts-on-spy-the-neo,Success
8725,https://sashachapin.substack.com/p/write-what-scares-you,Success
8704,https://sashachapin.substack.com/p/how-to-crush-it-on-twitter-when-you,Success
8726,https://sashachapin.substack.com/p/paul-graham-isnt-a-simple-writer,Success
8711,https://sashachapin.substack.com/p/maybe-your-dating-preferences-are,Success
8724,https://sashachapin.substack.com/p/dating-sites-are-not-built-for-men,Success
8692,https://sashachapin.substack.com/p/creativity-isnt-hard-work,Success
8683,https://sashachapin.substack.com/p/no-really-you-should-do-strength,Success
8698,https://sashachapin.substack.com/p/city-notes-subjective-bangkok,Success
8706,https://sashachapin.substack.com/p/getting-a-major-book-deal-wont-solve,Success
8723,https://sashachapin.substack.com/p/letter-to-james-stuber-or-why-writing,Success
8719,https://sashachapin.substack.com/p/the-moat-of-low-status-68a,Success
8699,https://sashachapin.substack.com/p/liking-every-photo-on-instagram-is,Success
8721,https://sashachapin.substack.com/p/the-craziest-thing-that-ever-happened,Success
8718,https://sashachapin.substack.com/p/bullying-and-the-depths-of-self-hatred,Success
8707,https://sashachapin.substack.com/p/im-a-lizardman,Success
8713,https://sashachapin.substack.com/p/step-one-make-noise-step-two-profit,Success
8715,https://sashachapin.substack.com/p/i-do-not-recommend-the-litter-robot,Success
8727,https://sashachapin.substack.com/p/30-things-about-30-posts-in-30-days,Success
8709,https://sashachapin.substack.com/p/notes-on-living-in-los-angeles,Success
8702,https://sashachapin.substack.com/p/one-important-lesson-about-creative,Success
8730,https://sashachapin.substack.com/p/on-six-randomly-chosen-people-from,Success
8710,https://sashachapin.substack.com/p/today-is-the-day-for-nautica-voyage,Success
8733,https://sashachapin.substack.com/p/slay-the-summer-2430,Success
8714,https://sashachapin.substack.com/p/a-brief-practical-guide-to-being,Success
8717,https://sashachapin.substack.com/p/some-of-scott-alexanders-writing,Success
8728,https://sashachapin.substack.com/p/who-i-am-and-what-i-should-do-2930,Success
8734,https://sashachapin.substack.com/p/a-tale-of-two-chads-2330,Success
8731,https://sashachapin.substack.com/p/its-weird-that-we-tolerate-school,Success
8736,https://sashachapin.substack.com/p/emojis-are-the-great-softener-of,Success
8716,https://sashachapin.substack.com/p/write-in-the-morning,Success
8750,https://sashachapin.substack.com/p/omit-unnecessary-words-is-terrible,Success
8744,https://sashachapin.substack.com/p/productivity-tip-acquire-a-secret,Success
8735,https://sashachapin.substack.com/p/when-meditation-was-very-bad-for,Success
8741,https://sashachapin.substack.com/p/asking-someone-for-what-you-want,Success
8732,https://sashachapin.substack.com/p/how-i-feel-about-some-of-my-writing,Success
8748,https://sashachapin.substack.com/p/take-what-a-city-gives-you-830,Success
8729,https://sashachapin.substack.com/p/notes-on-one-year-of-writing-coaching,Success
8737,https://sashachapin.substack.com/p/wokeness-has-important-tactical-advantages,Success
8765,https://sashachapin.substack.com/p/congratulations-jew-played-yourself,Success
8760,https://sashachapin.substack.com/p/why-we-scroll,Success
8739,https://sashachapin.substack.com/p/the-tiny-titillating-oddity-1730,Success
8740,https://sashachapin.substack.com/p/boring-post-dont-read-1630,Success
8759,https://sashachapin.substack.com/p/cats-love-languages-love-amplitudes,Success
8755,https://sashachapin.substack.com/p/creativity-as-burger-mistake,Success
8764,https://sashachapin.substack.com/p/costco-allen-zimmerman,Success
8752,https://sashachapin.substack.com/p/chesa-boudin-is-a-dazzling-talker,Success
8746,https://sashachapin.substack.com/p/important-writing-isnt-important,Success
8747,https://sashachapin.substack.com/p/ensemble-effects-or-why-secular-church,Success
8743,https://sashachapin.substack.com/p/hot-privilege-is-complicated-1330,Success
8749,https://sashachapin.substack.com/p/coaching-case-study-jasmine-wang,Success
8751,https://sashachapin.substack.com/p/i-wrote-something-bad-today,Success
8742,https://sashachapin.substack.com/p/my-ridiculous-car-1430,Success
8758,https://sashachapin.substack.com/p/mealsquares-and-the-void,Success
8762,https://sashachapin.substack.com/p/the-new-friend-poison,Success
8767,https://sashachapin.substack.com/p/on-loving-the-valley-oh,Success
8745,https://sashachapin.substack.com/p/kirpa-sudick-the-smartest-bachelor,Success
8768,https://sashachapin.substack.com/p/jacques,Success
8763,https://sashachapin.substack.com/p/dubious-life-strategies-of-a-dumbass,Success
8766,https://sashachapin.substack.com/p/become-a-writing-coach-and-despair,Success
8738,https://sashachapin.substack.com/p/miscellaneous-contemplation-practices,Success
8761,https://sashachapin.substack.com/p/leaving-san-francisco,Success
8756,https://sashachapin.substack.com/p/you-should-probably-be-more-extroverted,Success
8776,https://www.experimental-history.com/p/good-ideas-dont-need-bayonets,Success
8757,https://sashachapin.substack.com/p/a-database-of-spooky-ghosts,Success
8783,https://www.experimental-history.com/p/underrated-ideas-in-psychology-volume,Success
8772,https://www.experimental-history.com/p/katalin-kariko-and-the-bottomless,Success
8778,https://www.experimental-history.com/p/the-first-transmissions-from-science,Success
8785,https://www.experimental-history.com/p/12-baseless-opinions-about-having,Success
8771,https://www.experimental-history.com/p/repost-good-conversations-have-lots,Success
8784,https://www.experimental-history.com/p/the-magic-soup-debacle-is-finally,Success
8782,https://www.experimental-history.com/p/how-to-get-7th-graders-to-smoke,Success
8754,https://sashachapin.substack.com/p/write-faster-130,Success
8775,https://www.experimental-history.com/p/bloodletting-leeches-and-other-fda,Success
8770,https://www.experimental-history.com/p/is-psychology-going-to-cincinnati,Success
8780,https://www.experimental-history.com/p/surely-you-can-be-serious,Success
8777,https://www.experimental-history.com/p/whos-got-the-guts-to-go-to-the-moon,Success
8773,https://www.experimental-history.com/p/blog-extravaganza-the-winners,Success
8779,https://www.experimental-history.com/p/repost-excuse-me-but-why-are-you,Success
8774,https://www.experimental-history.com/p/theres-a-place-for-everyone,Success
8787,https://www.experimental-history.com/p/science-will-only-end-once-weve-licked,Success
8791,https://www.experimental-history.com/p/declining-trust-in-zeus-is-a-technology,Success
8781,https://www.experimental-history.com/p/the-summer-2024-blog-post-competition,Success
8786,https://www.experimental-history.com/p/startling-differences-between-humans,Success
8795,https://www.experimental-history.com/p/please-cheat-im-begging-you,Success
8802,https://www.experimental-history.com/p/lets-build-a-fleet-and-change-the,Success
8790,https://www.experimental-history.com/p/a-slightly-tipsy-investigation-into,Success
8794,https://www.experimental-history.com/p/there-are-no-statistics-in-the-kingdom,Success
8808,https://www.experimental-history.com/p/the-illusion-of-moral-decline,Success
8797,https://www.experimental-history.com/p/how-to-get-funnier-and-why-you-shouldnt,Success
8753,https://sashachapin.substack.com/p/the-jordan-peterson-we-deserve-or,Success
8769,https://sashachapin.substack.com/p/five-brief-remarks-about-le-labo-santal-33,Success
8807,https://www.experimental-history.com/p/negotiation-part-iii-the-rat-king,Success
8792,https://www.experimental-history.com/p/the-slop-school-of-internet-success,Success
8788,https://www.experimental-history.com/p/i-come-from-the-isle-of-ghouls,Success
8793,https://www.experimental-history.com/p/so-you-wanna-de-bog-yourself,Success
8803,https://www.experimental-history.com/p/im-so-sorry-for-psychologys-loss,Success
8789,https://www.experimental-history.com/p/you-cant-be-too-happy-literally,Success
8796,https://www.experimental-history.com/p/the-grim-tale-of-grimcrack-and-other,Success
8806,https://www.experimental-history.com/p/an-invitation-to-a-secret-society,Success
8805,https://www.experimental-history.com/p/how-many-people-has-dolly-parton,Success
8798,https://www.experimental-history.com/p/how-to-drive-a-stake-through-your,Success
8800,https://www.experimental-history.com/p/on-the-importance-of-staring-directly,Success
8816,https://www.experimental-history.com/p/brain-training-begins-in-the-hips,Success
8811,https://www.experimental-history.com/p/i-wanted-to-be-a-teacher-but-they,Success
8799,https://www.experimental-history.com/p/let-me-rattle-your-itty-bitty-ear,Success
8801,https://www.experimental-history.com/p/i-sent-paul-bloom-an-email,Success
8818,https://www.experimental-history.com/p/you-cant-reach-the-brain-through,Success
8822,https://www.experimental-history.com/p/substack-and-science-a-conversation,Success
8804,https://www.experimental-history.com/p/sorry-pal-this-woo-is-irreducible,Success
8814,https://www.experimental-history.com/p/science-is-a-strong-link-problem,Success
8810,https://www.experimental-history.com/p/negotiation-pt-ii-welcome-to-the,Success
8817,https://www.experimental-history.com/p/sunshine-on-my-buttcheeks,Success
8812,https://www.experimental-history.com/p/a-whole-negotiation-class-in-three,Success
8809,https://www.experimental-history.com/p/you-should-not-open-a-door-and-see-677,Success
8813,https://www.experimental-history.com/p/help-theres-a-dead-ceo-in-my-head,Success
8820,https://www.experimental-history.com/p/its-very-weird-to-have-a-skull-full,Success
8824,https://www.experimental-history.com/p/the-radical-idea-that-people-arent,Success
8832,https://www.experimental-history.com/p/this-movie-has-a-3-on-rotten-tomatoes,Success
8839,https://www.experimental-history.com/p/youll-forget-most-of-what-you-learn,Success
8823,https://www.experimental-history.com/p/mystery-post-2-better-for-being-worse,Success
8829,https://www.experimental-history.com/p/how-to-keep-cakes-moist-and-cause,Success
8833,https://www.experimental-history.com/p/the-great-myths-of-political-hatred,Success
8825,https://www.experimental-history.com/p/mystery-post-1-my-dad?autoPlay=true,Success
8826,https://www.experimental-history.com/p/the-experimental-history-experiment,Success
8828,https://www.experimental-history.com/p/the-rise-and-fall-of-peer-review,Success
8819,https://www.experimental-history.com/p/mr-midnight-meatball-sub,Success
8838,https://www.experimental-history.com/p/proposed-edits-to-the-shared-google,Success
8827,https://www.experimental-history.com/p/the-dance-of-the-naked-emperors,Success
8834,https://www.experimental-history.com/p/psychology-might-be-a-big-stinkin,Success
8844,https://www.experimental-history.com/p/pop-culture-has-become-an-oligopoly,Success
8830,https://www.experimental-history.com/p/things-could-be-better,Success
8835,https://www.experimental-history.com/p/excuse-me-but-why-are-you-eating,Success
